route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,dir_abbr
2,122-4,2054232,2-Rosewood-EB,,1,589588,40144,1,1,E
2,122-4,2054231,2-Rosewood-EB,,1,589586,40144,1,1,E
2,122-4,2054230,2-Rosewood-EB,,1,589588,40144,1,1,E
2,122-4,2054229,2-Rosewood-EB,,1,589586,40144,1,1,E
2,122-4,2054228,2-Rosewood-EB,,1,589588,40144,1,1,E
2,122-4,2054227,2-Rosewood-EB,,1,589586,40144,1,1,E
2,122-4,2054226,2-Rosewood-EB,,1,589588,40144,1,1,E
20,122-4,2054661,20-Manor Rd/Riverside-NB,,0,589613,40145,1,1,N
20,122-4,2054722,20-Manor Rd/Riverside-NB,,0,589622,40145,1,1,N
20,122-4,2054721,20-Manor Rd/Riverside-NB,,0,589619,40145,1,1,N
20,122-4,2054700,20-Manor Rd/Riverside-NB,,0,589618,40145,1,1,N
20,122-4,2054699,20-Manor Rd/Riverside-NB,,0,589617,40145,1,1,N
20,122-4,2054698,20-Manor Rd/Riverside-NB,,0,589616,40145,1,1,N
20,122-4,2054697,20-Manor Rd/Riverside-NB,,0,589615,40145,1,1,N
20,122-4,2054696,20-Manor Rd/Riverside-NB,,0,589614,40145,1,1,N
20,122-4,2054695,20-Manor Rd/Riverside-NB,,0,589613,40145,1,1,N
20,122-4,2054694,20-Manor Rd/Riverside-NB,,0,589623,40145,1,1,N
20,122-4,2054693,20-Manor Rd/Riverside-NB,,0,589622,40145,1,1,N
20,122-4,2054692,20-Manor Rd/Riverside-NB,,0,589621,40145,1,1,N
20,122-4,2054691,20-Manor Rd/Riverside-NB,,0,589620,40145,1,1,N
20,122-4,2054690,20-Manor Rd/Riverside-NB,,0,589619,40145,1,1,N
20,122-4,2054689,20-Manor Rd/Riverside-NB,,0,589618,40145,1,1,N
20,122-4,2054688,20-Manor Rd/Riverside-NB,,0,589617,40145,1,1,N
20,122-4,2054687,20-Manor Rd/Riverside-NB,,0,589616,40145,1,1,N
20,122-4,2054686,20-Manor Rd/Riverside-NB,,0,589615,40145,1,1,N
20,122-4,2054685,20-Manor Rd/Riverside-NB,,0,589614,40145,1,1,N
20,122-4,2054684,20-Manor Rd/Riverside-NB,,0,589613,40145,1,1,N
20,122-4,2054683,20-Manor Rd/Riverside-NB,,0,589623,40145,1,1,N
20,122-4,2054682,20-Manor Rd/Riverside-NB,,0,589622,40145,1,1,N
20,122-4,2054681,20-Manor Rd/Riverside-NB,,0,589621,40145,1,1,N
20,122-4,2054680,20-Manor Rd/Riverside-NB,,0,589620,40145,1,1,N
20,122-4,2054679,20-Manor Rd/Riverside-NB,,0,589619,40145,1,1,N
20,122-4,2054678,20-Manor Rd/Riverside-NB,,0,589618,40145,1,1,N
20,122-4,2054677,20-Manor Rd/Riverside-NB,,0,589617,40145,1,1,N
20,122-4,2054676,20-Manor Rd/Riverside-NB,,0,589616,40145,1,1,N
20,122-4,2054675,20-Manor Rd/Riverside-NB,,0,589615,40145,1,1,N
20,122-4,2054674,20-Manor Rd/Riverside-NB,,0,589614,40145,1,1,N
20,122-4,2054673,20-Manor Rd/Riverside-NB,,0,589613,40145,1,1,N
20,122-4,2054672,20-Manor Rd/Riverside-NB,,0,589623,40145,1,1,N
20,122-4,2054671,20-Manor Rd/Riverside-NB,,0,589622,40145,1,1,N
20,122-4,2054670,20-Manor Rd/Riverside-NB,,0,589621,40145,1,1,N
20,122-4,2054669,20-Manor Rd/Riverside-NB,,0,589620,40145,1,1,N
20,122-4,2054668,20-Manor Rd/Riverside-NB,,0,589619,40145,1,1,N
20,122-4,2054667,20-Manor Rd/Riverside-NB,,0,589618,40145,1,1,N
20,122-4,2054666,20-Manor Rd/Riverside-NB,,0,589617,40145,1,1,N
20,122-4,2054665,20-Manor Rd/Riverside-NB,,0,589616,40145,1,1,N
20,122-4,2054664,20-Manor Rd/Riverside-NB,,0,589615,40145,1,1,N
20,122-4,2054663,20-Manor Rd/Riverside-NB,,0,589614,40145,1,1,N
20,122-4,2054662,20-Manor Rd/Riverside-NB,,0,589613,40145,1,1,N
20,122-4,2054720,20-Manor Rd/Riverside-NB,,0,589623,40145,1,1,N
20,122-4,2054719,20-Manor Rd/Riverside-NB,,0,589622,40145,1,1,N
20,122-4,2054718,20-Manor Rd/Riverside-NB,,0,589621,40145,1,1,N
20,122-4,2054717,20-Manor Rd/Riverside-NB,,0,589620,40145,1,1,N
20,122-4,2054716,20-Manor Rd/Riverside-NB,,0,589619,40145,1,1,N
20,122-4,2054715,20-Manor Rd/Riverside-NB,,0,589618,40145,1,1,N
20,122-4,2054714,20-Manor Rd/Riverside-NB,,0,589617,40145,1,1,N
20,122-4,2054713,20-Manor Rd/Riverside-NB,,0,589616,40145,1,1,N
20,122-4,2054712,20-Manor Rd/Riverside-NB,,0,589615,40145,1,1,N
20,122-4,2054711,20-Manor Rd/Riverside-NB,,0,589614,40145,1,1,N
20,122-4,2054710,20-Manor Rd/Riverside-NB,,0,589613,40145,1,1,N
20,122-4,2054708,20-Manor Rd/Riverside-NB,,0,589622,40145,1,1,N
20,122-4,2054709,20-Manor Rd/Riverside-NB,,0,589623,40145,1,1,N
20,122-4,2054707,20-Manor Rd/Riverside-NB,,0,589620,40145,1,1,N
20,122-4,2054706,20-Manor Rd/Riverside-NB,,0,589619,40145,1,1,N
20,122-4,2054705,20-Manor Rd/Riverside-NB,,0,589617,40145,1,1,N
20,122-4,2054704,20-Manor Rd/Riverside-NB,,0,589613,40145,1,1,N
20,122-4,2054703,20-Manor Rd/Riverside-NB,,0,589622,40145,1,1,N
20,122-4,2054702,20-Manor Rd/Riverside-NB,,0,589620,40145,1,1,N
20,122-4,2054701,20-Manor Rd/Riverside-NB,,0,589619,40145,1,1,N
20,122-4,2054772,20-Manor Rd/Riverside-SB,,1,589619,40146,1,1,S
20,122-4,2054771,20-Manor Rd/Riverside-SB,,1,589618,40146,1,1,S
20,122-4,2054770,20-Manor Rd/Riverside-SB,,1,589617,40146,1,1,S
20,122-4,2054769,20-Manor Rd/Riverside-SB,,1,589616,40146,1,1,S
20,122-4,2054768,20-Manor Rd/Riverside-SB,,1,589615,40146,1,1,S
20,122-4,2054767,20-Manor Rd/Riverside-SB,,1,589614,40146,1,1,S
20,122-4,2054766,20-Manor Rd/Riverside-SB,,1,589613,40146,1,1,S
20,122-4,2054765,20-Manor Rd/Riverside-SB,,1,589623,40146,1,1,S
20,122-4,2054764,20-Manor Rd/Riverside-SB,,1,589622,40146,1,1,S
20,122-4,2054763,20-Manor Rd/Riverside-SB,,1,589621,40146,1,1,S
20,122-4,2054762,20-Manor Rd/Riverside-SB,,1,589620,40146,1,1,S
20,122-4,2054761,20-Manor Rd/Riverside-SB,,1,589619,40146,1,1,S
20,122-4,2054760,20-Manor Rd/Riverside-SB,,1,589618,40146,1,1,S
20,122-4,2054759,20-Manor Rd/Riverside-SB,,1,589617,40146,1,1,S
20,122-4,2054758,20-Manor Rd/Riverside-SB,,1,589616,40146,1,1,S
20,122-4,2054757,20-Manor Rd/Riverside-SB,,1,589615,40146,1,1,S
20,122-4,2054756,20-Manor Rd/Riverside-SB,,1,589614,40146,1,1,S
20,122-4,2054755,20-Manor Rd/Riverside-SB,,1,589613,40146,1,1,S
20,122-4,2054754,20-Manor Rd/Riverside-SB,,1,589623,40146,1,1,S
20,122-4,2054753,20-Manor Rd/Riverside-SB,,1,589622,40146,1,1,S
20,122-4,2054752,20-Manor Rd/Riverside-SB,,1,589621,40146,1,1,S
20,122-4,2054751,20-Manor Rd/Riverside-SB,,1,589620,40146,1,1,S
20,122-4,2054750,20-Manor Rd/Riverside-SB,,1,589619,40146,1,1,S
20,122-4,2054749,20-Manor Rd/Riverside-SB,,1,589618,40146,1,1,S
20,122-4,2054748,20-Manor Rd/Riverside-SB,,1,589617,40146,1,1,S
20,122-4,2054747,20-Manor Rd/Riverside-SB,,1,589616,40146,1,1,S
20,122-4,2054746,20-Manor Rd/Riverside-SB,,1,589615,40146,1,1,S
20,122-4,2054745,20-Manor Rd/Riverside-SB,,1,589614,40146,1,1,S
20,122-4,2054744,20-Manor Rd/Riverside-SB,,1,589613,40146,1,1,S
20,122-4,2054743,20-Manor Rd/Riverside-SB,,1,589623,40146,1,1,S
20,122-4,2054742,20-Manor Rd/Riverside-SB,,1,589622,40146,1,1,S
20,122-4,2054741,20-Manor Rd/Riverside-SB,,1,589621,40146,1,1,S
20,122-4,2054740,20-Manor Rd/Riverside-SB,,1,589620,40146,1,1,S
20,122-4,2054739,20-Manor Rd/Riverside-SB,,1,589619,40146,1,1,S
20,122-4,2054738,20-Manor Rd/Riverside-SB,,1,589618,40146,1,1,S
20,122-4,2054737,20-Manor Rd/Riverside-SB,,1,589617,40146,1,1,S
20,122-4,2054736,20-Manor Rd/Riverside-SB,,1,589616,40146,1,1,S
20,122-4,2054735,20-Manor Rd/Riverside-SB,,1,589615,40146,1,1,S
20,122-4,2054734,20-Manor Rd/Riverside-SB,,1,589614,40146,1,1,S
20,122-4,2054733,20-Manor Rd/Riverside-SB,,1,589613,40146,1,1,S
20,122-4,2054732,20-Manor Rd/Riverside-SB,,1,589623,40146,1,1,S
20,122-4,2054731,20-Manor Rd/Riverside-SB,,1,589622,40146,1,1,S
20,122-4,2054730,20-Manor Rd/Riverside-SB,,1,589621,40146,1,1,S
20,122-4,2054729,20-Manor Rd/Riverside-SB,,1,589620,40146,1,1,S
20,122-4,2054728,20-Manor Rd/Riverside-SB,,1,589619,40146,1,1,S
20,122-4,2054727,20-Manor Rd/Riverside-SB,,1,589618,40146,1,1,S
20,122-4,2054726,20-Manor Rd/Riverside-SB,,1,589617,40146,1,1,S
20,122-4,2054725,20-Manor Rd/Riverside-SB,,1,589616,40146,1,1,S
20,122-4,2054724,20-Manor Rd/Riverside-SB,,1,589615,40146,1,1,S
20,122-4,2054723,20-Manor Rd/Riverside-SB,,1,589614,40146,1,1,S
20,122-4,2054784,20-Manor Rd/Riverside-SB,,1,589613,40146,1,1,S
20,122-4,2054783,20-Manor Rd/Riverside-SB,,1,589623,40146,1,1,S
20,122-4,2054782,20-Manor Rd/Riverside-SB,,1,589622,40146,1,1,S
20,122-4,2054773,20-Manor Rd/Riverside-SB,,1,589621,40146,1,1,S
20,122-4,2054781,20-Manor Rd/Riverside-SB,,1,589620,40146,1,1,S
20,122-4,2054780,20-Manor Rd/Riverside-SB,,1,589619,40146,1,1,S
20,122-4,2054779,20-Manor Rd/Riverside-SB,,1,589617,40146,1,1,S
20,122-4,2054778,20-Manor Rd/Riverside-SB,,1,589613,40146,1,1,S
20,122-4,2054777,20-Manor Rd/Riverside-SB,,1,589622,40146,1,1,S
20,122-4,2054776,20-Manor Rd/Riverside-SB,,1,589620,40146,1,1,S
20,122-4,2054775,20-Manor Rd/Riverside-SB,,1,589619,40146,1,1,S
20,122-4,2054774,20-Manor Rd/Riverside-SB,,1,589617,40146,1,1,S
201,122-4,2055110,201-Southpark Meadows-SB,,0,589649,40147,1,1,S
201,122-4,2055109,201-Southpark Meadows-SB,,0,589648,40147,1,1,S
201,122-4,2055108,201-Southpark Meadows-SB,,0,589649,40147,1,1,S
201,122-4,2055107,201-Southpark Meadows-SB,,0,589648,40147,1,1,S
201,122-4,2055106,201-Southpark Meadows-SB,,0,589649,40147,1,1,S
201,122-4,2055105,201-Southpark Meadows-SB,,0,589648,40147,1,1,S
201,122-4,2055104,201-Southpark Meadows-SB,,0,589649,40147,1,1,S
201,122-4,2055103,201-Southpark Meadows-SB,,0,589648,40147,1,1,S
201,122-4,2055102,201-Southpark Meadows-SB,,0,589649,40147,1,1,S
201,122-4,2055101,201-Southpark Meadows-SB,,0,589648,40147,1,1,S
201,122-4,2055100,201-Southpark Meadows-SB,,0,589649,40147,1,1,S
201,122-4,2055099,201-Southpark Meadows-SB,,0,589648,40147,1,1,S
201,122-4,2055098,201-Southpark Meadows-SB,,0,589649,40147,1,1,S
201,122-4,2055097,201-Southpark Meadows-SB,,0,589648,40147,1,1,S
201,122-4,2055096,201-Southpark Meadows-SB,,0,589649,40147,1,1,S
201,122-4,2055095,201-Southpark Meadows-SB,,0,589648,40147,1,1,S
201,122-4,2055094,201-Southpark Meadows-SB,,0,589649,40147,1,1,S
201,122-4,2055093,201-Southpark Meadows-SB,,0,589648,40147,1,1,S
201,122-4,2055092,201-Southpark Meadows-SB,,0,589649,40147,1,1,S
201,122-4,2055091,201-Southpark Meadows-SB,,0,589648,40147,1,1,S
201,122-4,2055114,201-Southpark Meadows-SB,,0,589649,40147,1,1,S
201,122-4,2055113,201-Southpark Meadows-SB,,0,589648,40147,1,1,S
201,122-4,2055112,201-Southpark Meadows-SB,,0,589649,40147,1,1,S
201,122-4,2055111,201-Southpark Meadows-SB,,0,589648,40147,1,1,S
201,122-4,2055138,201-Southpark Meadows-NB,,1,589649,40148,1,1,N
201,122-4,2055137,201-Southpark Meadows-NB,,1,589648,40148,1,1,N
201,122-4,2055136,201-Southpark Meadows-NB,,1,589649,40148,1,1,N
201,122-4,2055135,201-Southpark Meadows-NB,,1,589648,40148,1,1,N
201,122-4,2055134,201-Southpark Meadows-NB,,1,589649,40148,1,1,N
201,122-4,2055133,201-Southpark Meadows-NB,,1,589648,40148,1,1,N
201,122-4,2055132,201-Southpark Meadows-NB,,1,589649,40148,1,1,N
201,122-4,2055131,201-Southpark Meadows-NB,,1,589648,40148,1,1,N
201,122-4,2055130,201-Southpark Meadows-NB,,1,589649,40148,1,1,N
201,122-4,2055129,201-Southpark Meadows-NB,,1,589648,40148,1,1,N
201,122-4,2055128,201-Southpark Meadows-NB,,1,589649,40148,1,1,N
201,122-4,2055127,201-Southpark Meadows-NB,,1,589648,40148,1,1,N
201,122-4,2055126,201-Southpark Meadows-NB,,1,589649,40148,1,1,N
201,122-4,2055125,201-Southpark Meadows-NB,,1,589648,40148,1,1,N
201,122-4,2055124,201-Southpark Meadows-NB,,1,589649,40148,1,1,N
201,122-4,2055123,201-Southpark Meadows-NB,,1,589648,40148,1,1,N
201,122-4,2055122,201-Southpark Meadows-NB,,1,589649,40148,1,1,N
201,122-4,2055121,201-Southpark Meadows-NB,,1,589648,40148,1,1,N
201,122-4,2055120,201-Southpark Meadows-NB,,1,589649,40148,1,1,N
201,122-4,2055119,201-Southpark Meadows-NB,,1,589648,40148,1,1,N
201,122-4,2055118,201-Southpark Meadows-NB,,1,589649,40148,1,1,N
201,122-4,2055117,201-Southpark Meadows-NB,,1,589648,40148,1,1,N
201,122-4,2055116,201-Southpark Meadows-NB,,1,589649,40148,1,1,N
201,122-4,2055115,201-Southpark Meadows-NB,,1,589648,40148,1,1,N
228,122-4,2076332,228 VA Clinic EB,,0,591074,40154,1,1,E
228,122-4,2076331,228 VA Clinic EB,,0,591075,40154,1,1,E
228,122-4,2076330,228 VA Clinic EB,,0,591074,40154,1,1,E
228,122-4,2076329,228 VA Clinic EB,,0,591075,40154,1,1,E
228,122-4,2076328,228 VA Clinic EB,,0,591074,40154,1,1,E
228,122-4,2076327,228 VA Clinic EB,,0,591075,40154,1,1,E
228,122-4,2076326,228 VA Clinic EB,,0,591074,40154,1,1,E
228,122-4,2076351,228 VA Clinic EB,,0,591075,40154,1,1,E
228,122-4,2076350,228 VA Clinic EB,,0,591074,40154,1,1,E
228,122-4,2076349,228 VA Clinic EB,,0,591075,40154,1,1,E
228,122-4,2076348,228 VA Clinic EB,,0,591074,40154,1,1,E
228,122-4,2076347,228 VA Clinic EB,,0,591075,40154,1,1,E
228,122-4,2076346,228 VA Clinic EB,,0,591074,40154,1,1,E
228,122-4,2076345,228 VA Clinic EB,,0,591075,40154,1,1,E
228,122-4,2076344,228 VA Clinic EB,,0,591074,40154,1,1,E
228,122-4,2076343,228 VA Clinic EB,,0,591075,40154,1,1,E
228,122-4,2076342,228 VA Clinic EB,,0,591074,40154,1,1,E
228,122-4,2076341,228 VA Clinic EB,,0,591075,40154,1,1,E
228,122-4,2076340,228 VA Clinic EB,,0,591074,40154,1,1,E
228,122-4,2076339,228 VA Clinic EB,,0,591075,40154,1,1,E
228,122-4,2076338,228 VA Clinic EB,,0,591074,40154,1,1,E
228,122-4,2076337,228 VA Clinic EB,,0,591075,40154,1,1,E
228,122-4,2076336,228 VA Clinic EB,,0,591074,40154,1,1,E
228,122-4,2076335,228 VA Clinic EB,,0,591075,40154,1,1,E
228,122-4,2076366,228 VA Clinic WB,,1,591074,40155,1,1,W
228,122-4,2076365,228 VA Clinic WB,,1,591075,40155,1,1,W
228,122-4,2076364,228 VA Clinic WB,,1,591074,40155,1,1,W
228,122-4,2076363,228 VA Clinic WB,,1,591075,40155,1,1,W
228,122-4,2076362,228 VA Clinic WB,,1,591074,40155,1,1,W
228,122-4,2076361,228 VA Clinic WB,,1,591075,40155,1,1,W
228,122-4,2076360,228 VA Clinic WB,,1,591074,40155,1,1,W
228,122-4,2076359,228 VA Clinic WB,,1,591075,40155,1,1,W
228,122-4,2076358,228 VA Clinic WB,,1,591074,40155,1,1,W
228,122-4,2076357,228 VA Clinic WB,,1,591075,40155,1,1,W
228,122-4,2076356,228 VA Clinic WB,,1,591074,40155,1,1,W
228,122-4,2076355,228 VA Clinic WB,,1,591075,40155,1,1,W
228,122-4,2076354,228 VA Clinic WB,,1,591074,40155,1,1,W
228,122-4,2076353,228 VA Clinic WB,,1,591075,40155,1,1,W
228,122-4,2076352,228 VA Clinic WB,,1,591074,40155,1,1,W
228,122-4,2076367,228 VA Clinic WB,,1,591075,40155,1,1,W
228,122-4,2076375,228 VA Clinic WB,,1,591074,40155,1,1,W
228,122-4,2076374,228 VA Clinic WB,,1,591075,40155,1,1,W
228,122-4,2076373,228 VA Clinic WB,,1,591074,40155,1,1,W
228,122-4,2076372,228 VA Clinic WB,,1,591075,40155,1,1,W
228,122-4,2076371,228 VA Clinic WB,,1,591074,40155,1,1,W
228,122-4,2076370,228 VA Clinic WB,,1,591075,40155,1,1,W
228,122-4,2076369,228 VA Clinic WB,,1,591074,40155,1,1,W
228,122-4,2076368,228 VA Clinic WB,,1,591075,40155,1,1,W
233,122-4,2055395,233-Decker/Daffan Ln EB,,0,589661,40156,1,1,E
233,122-4,2055394,233-Decker/Daffan Ln EB,,0,589661,40156,1,1,E
233,122-4,2055393,233-Decker/Daffan Ln EB,,0,589661,40156,1,1,E
233,122-4,2055404,233-Decker/Daffan Ln EB,,0,589661,40156,1,1,E
233,122-4,2055403,233-Decker/Daffan Ln EB,,0,589661,40156,1,1,E
233,122-4,2055402,233-Decker/Daffan Ln EB,,0,589661,40156,1,1,E
233,122-4,2055401,233-Decker/Daffan Ln EB,,0,589661,40156,1,1,E
233,122-4,2055400,233-Decker/Daffan Ln EB,,0,589661,40156,1,1,E
233,122-4,2055399,233-Decker/Daffan Ln EB,,0,589661,40156,1,1,E
233,122-4,2055398,233-Decker/Daffan Ln EB,,0,589661,40156,1,1,E
233,122-4,2055397,233-Decker/Daffan Ln EB,,0,589661,40156,1,1,E
233,122-4,2055396,233-Decker/Daffan Ln EB,,0,589661,40156,1,1,E
233,122-4,2055416,233-Decker/Daffan Ln WB,,1,589661,40157,1,1,W
233,122-4,2055415,233-Decker/Daffan Ln WB,,1,589661,40157,1,1,W
233,122-4,2055414,233-Decker/Daffan Ln WB,,1,589661,40157,1,1,W
233,122-4,2055413,233-Decker/Daffan Ln WB,,1,589661,40157,1,1,W
233,122-4,2055412,233-Decker/Daffan Ln WB,,1,589661,40157,1,1,W
233,122-4,2055411,233-Decker/Daffan Ln WB,,1,589661,40157,1,1,W
233,122-4,2055410,233-Decker/Daffan Ln WB,,1,589661,40157,1,1,W
233,122-4,2055409,233-Decker/Daffan Ln WB,,1,589661,40157,1,1,W
233,122-4,2055408,233-Decker/Daffan Ln WB,,1,589661,40157,1,1,W
233,122-4,2055407,233-Decker/Daffan Ln WB,,1,589661,40157,1,1,W
233,122-4,2055406,233-Decker/Daffan Ln WB,,1,589661,40157,1,1,W
233,122-4,2055405,233-Decker/Daffan Ln WB,,1,589661,40157,1,1,W
237,122-4,2055502,237-Northeast Feeder WB,,0,589671,40158,1,1,W
237,122-4,2055501,237-Northeast Feeder WB,,0,589670,40158,1,1,W
237,122-4,2055500,237-Northeast Feeder WB,,0,589675,40158,1,1,W
237,122-4,2055499,237-Northeast Feeder WB,,0,589674,40158,1,1,W
237,122-4,2055498,237-Northeast Feeder WB,,0,589673,40158,1,1,W
237,122-4,2055497,237-Northeast Feeder WB,,0,589672,40158,1,1,W
237,122-4,2055496,237-Northeast Feeder WB,,0,589671,40158,1,1,W
237,122-4,2055495,237-Northeast Feeder WB,,0,589670,40158,1,1,W
237,122-4,2055494,237-Northeast Feeder WB,,0,589675,40158,1,1,W
237,122-4,2055493,237-Northeast Feeder WB,,0,589674,40158,1,1,W
237,122-4,2055492,237-Northeast Feeder WB,,0,589673,40158,1,1,W
237,122-4,2055491,237-Northeast Feeder WB,,0,589672,40158,1,1,W
237,122-4,2055490,237-Northeast Feeder WB,,0,589671,40158,1,1,W
237,122-4,2055489,237-Northeast Feeder WB,,0,589670,40158,1,1,W
237,122-4,2055515,237-Northeast Feeder EB,,1,589670,40159,1,1,E
237,122-4,2055514,237-Northeast Feeder EB,,1,589675,40159,1,1,E
237,122-4,2055513,237-Northeast Feeder EB,,1,589674,40159,1,1,E
237,122-4,2055512,237-Northeast Feeder EB,,1,589673,40159,1,1,E
237,122-4,2055511,237-Northeast Feeder EB,,1,589672,40159,1,1,E
237,122-4,2055510,237-Northeast Feeder EB,,1,589671,40159,1,1,E
237,122-4,2055509,237-Northeast Feeder EB,,1,589670,40159,1,1,E
237,122-4,2055508,237-Northeast Feeder EB,,1,589675,40159,1,1,E
237,122-4,2055507,237-Northeast Feeder EB,,1,589674,40159,1,1,E
237,122-4,2055506,237-Northeast Feeder EB,,1,589673,40159,1,1,E
237,122-4,2055505,237-Northeast Feeder EB,,1,589672,40159,1,1,E
237,122-4,2055504,237-Northeast Feeder EB,,1,589671,40159,1,1,E
237,122-4,2055503,237-Northeast Feeder EB,,1,589670,40159,1,1,E
243,122-4,2055636,243/392 Wells Branch/Braker WB,,0,589692,40160,1,1,W
243,122-4,2055635,243/392 Wells Branch/Braker WB,,0,589691,40160,1,1,W
243,122-4,2055634,243/392 Wells Branch/Braker WB,,0,589693,40160,1,1,W
243,122-4,2055633,243/392 Wells Branch/Braker WB,,0,589692,40160,1,1,W
243,122-4,2055632,243/392 Wells Branch/Braker WB,,0,589691,40160,1,1,W
243,122-4,2055631,243/392 Wells Branch/Braker WB,,0,589693,40160,1,1,W
243,122-4,2055630,243/392 Wells Branch/Braker WB,,0,589692,40160,1,1,W
243,122-4,2055629,243/392 Wells Branch/Braker WB,,0,589691,40160,1,1,W
243,122-4,2055628,243/392 Wells Branch/Braker WB,,0,589693,40160,1,1,W
243,122-4,2055627,243/392 Wells Branch/Braker WB,,0,589692,40160,1,1,W
243,122-4,2055626,243/392 Wells Branch/Braker WB,,0,589691,40160,1,1,W
243,122-4,2055625,243/392 Wells Branch/Braker WB,,0,589693,40160,1,1,W
243,122-4,2055624,243/392 Wells Branch/Braker WB,,0,589692,40160,1,1,W
243,122-4,2055623,243/392 Wells Branch/Braker WB,,0,589691,40160,1,1,W
243,122-4,2055622,243/392 Wells Branch/Braker WB,,0,589693,40160,1,1,W
243,122-4,2055621,243/392 Wells Branch/Braker WB,,0,589692,40160,1,1,W
243,122-4,2055620,243/392 Wells Branch/Braker WB,,0,589691,40160,1,1,W
243,122-4,2055619,243/392 Wells Branch/Braker WB,,0,589693,40160,1,1,W
243,122-4,2055618,243/392 Wells Branch/Braker WB,,0,589692,40160,1,1,W
243,122-4,2055617,243/392 Wells Branch/Braker WB,,0,589691,40160,1,1,W
243,122-4,2055640,243/392 Wells Branch/Braker WB,,0,589693,40160,1,1,W
243,122-4,2055639,243/392 Wells Branch/Braker WB,,0,589692,40160,1,1,W
243,122-4,2055638,243/392 Wells Branch/Braker WB,,0,589691,40160,1,1,W
243,122-4,2055637,243/392 Wells Branch/Braker WB,,0,589693,40160,1,1,W
243,122-4,2055647,243/392 Wells Branch/Braker EB,,1,589691,40161,1,1,E
243,122-4,2055646,243/392 Wells Branch/Braker EB,,1,589693,40161,1,1,E
243,122-4,2055645,243/392 Wells Branch/Braker EB,,1,589692,40161,1,1,E
243,122-4,2055644,243/392 Wells Branch/Braker EB,,1,589691,40161,1,1,E
243,122-4,2055643,243/392 Wells Branch/Braker EB,,1,589693,40161,1,1,E
243,122-4,2055642,243/392 Wells Branch/Braker EB,,1,589692,40161,1,1,E
243,122-4,2055641,243/392 Wells Branch/Braker EB,,1,589691,40161,1,1,E
243,122-4,2055665,243/392 Wells Branch/Braker EB,,1,589693,40161,1,1,E
243,122-4,2055664,243/392 Wells Branch/Braker EB,,1,589692,40161,1,1,E
243,122-4,2055663,243/392 Wells Branch/Braker EB,,1,589691,40161,1,1,E
243,122-4,2055662,243/392 Wells Branch/Braker EB,,1,589693,40161,1,1,E
243,122-4,2055661,243/392 Wells Branch/Braker EB,,1,589692,40161,1,1,E
243,122-4,2055660,243/392 Wells Branch/Braker EB,,1,589691,40161,1,1,E
243,122-4,2055659,243/392 Wells Branch/Braker EB,,1,589693,40161,1,1,E
243,122-4,2055658,243/392 Wells Branch/Braker EB,,1,589692,40161,1,1,E
243,122-4,2055657,243/392 Wells Branch/Braker EB,,1,589691,40161,1,1,E
243,122-4,2055656,243/392 Wells Branch/Braker EB,,1,589693,40161,1,1,E
243,122-4,2055655,243/392 Wells Branch/Braker EB,,1,589692,40161,1,1,E
243,122-4,2055654,243/392 Wells Branch/Braker EB,,1,589691,40161,1,1,E
243,122-4,2055653,243/392 Wells Branch/Braker EB,,1,589693,40161,1,1,E
243,122-4,2055652,243/392 Wells Branch/Braker EB,,1,589692,40161,1,1,E
243,122-4,2055651,243/392 Wells Branch/Braker EB,,1,589691,40161,1,1,E
243,122-4,2055650,243/392 Wells Branch/Braker EB,,1,589693,40161,1,1,E
243,122-4,2055649,243/392 Wells Branch/Braker EB,,1,589692,40161,1,1,E
243,122-4,2055648,243/392 Wells Branch/Braker EB,,1,589691,40161,1,1,E
271,122-4,2076755,271-Del Valle WB,,0,589703,40162,1,1,W
271,122-4,2055838,271-Del Valle WB,,0,589704,40162,1,1,W
271,122-4,2055837,271-Del Valle WB,,0,589703,40162,1,1,W
271,122-4,2055836,271-Del Valle WB,,0,589704,40162,1,1,W
271,122-4,2055835,271-Del Valle WB,,0,589703,40162,1,1,W
271,122-4,2055834,271-Del Valle WB,,0,589704,40162,1,1,W
271,122-4,2055833,271-Del Valle WB,,0,589703,40162,1,1,W
271,122-4,2055832,271-Del Valle WB,,0,589704,40162,1,1,W
271,122-4,2055831,271-Del Valle WB,,0,589703,40162,1,1,W
271,122-4,2055830,271-Del Valle WB,,0,589704,40162,1,1,W
271,122-4,2055829,271-Del Valle WB,,0,589703,40162,1,1,W
271,122-4,2055828,271-Del Valle WB,,0,589704,40162,1,1,W
271,122-4,2055827,271-Del Valle WB,,0,589703,40162,1,1,W
271,122-4,2055826,271-Del Valle WB,,0,589704,40162,1,1,W
271,122-4,2055825,271-Del Valle WB,,0,589703,40162,1,1,W
271,122-4,2055845,271-Del Valle WB,,0,589704,40162,1,1,W
271,122-4,2055844,271-Del Valle WB,,0,589703,40162,1,1,W
271,122-4,2055843,271-Del Valle WB,,0,589704,40162,1,1,W
271,122-4,2055842,271-Del Valle WB,,0,589703,40162,1,1,W
271,122-4,2055841,271-Del Valle WB,,0,589704,40162,1,1,W
271,122-4,2055840,271-Del Valle WB,,0,589703,40162,1,1,W
271,122-4,2055839,271-Del Valle WB,,0,589704,40162,1,1,W
271,122-4,2055866,271-Del Valle EB,,1,589704,40163,1,1,E
